ward,precip
1,-0.382352941176
2,0.795454545455
3,-1.47142857143
4,1.44927536232
5,-0.486486486486
6,-2.21195652174
7,-1.35294117647
8,-2.25833333333
9,-1.56
10,-0.295964125561
11,-2.93506493506
12,-3.28333333333
13,-4.30373831776
14,-4.02873563218
15,-2.00925925926
16,-2.43604651163
17,-3.92783505155
18,-3.15606936416
19,-2.76036866359
20,0.846153846154
21,-3.5368852459
22,-4.25
23,-4.73863636364
24,-4.56666666667
25,-0.753086419753
26,-3.85416666667
27,-0.335294117647
28,-1.80405405405
29,-3.5641025641
30,-1.71428571429
31,-1.34090909091
32,-0.297297297297
33,-0.666666666667
34,-1.51704545455
35,0.0
36,-5.22222222222
37,-5.10714285714
38,-4.53703703704
39,-3.0
40,-0.8125
41,-1.8046875
42,17.6842105263
43,-1.53846153846
44,-0.975
45,-1.4
46,1.44736842105
47,-0.204545454545
48,-2.33333333333
49,-1.14285714286
50,-3.02173913043
