ward,precip
1,2.65573770492
2,5.9756097561
3,-0.188775510204
4,2.36633663366
5,0.505263157895
6,-1.54205607477
7,-0.352631578947
8,-0.441860465116
9,-3.56958762887
10,-2.60670731707
11,-2.42073170732
12,-3.81746031746
13,-4.29044117647
14,-4.69847328244
15,-2.94642857143
16,0.204081632653
17,-2.00446428571
18,-2.95971563981
19,-2.86788617886
20,1.46153846154
21,-2.22222222222
22,-2.90555555556
23,-4.3125
24,-1.48924731183
25,-1.48550724638
26,0.385416666667
27,0.420353982301
28,1.92857142857
29,-3.05384615385
30,-0.833333333333
31,-0.8625
32,3.93939393939
33,-1.20833333333
34,-3.59797297297
35,2.47368421053
36,-4.16
37,-1.51449275362
38,-5.36
39,-0.786885245902
40,-0.315789473684
41,-3.20472440945
42,9.56
43,4.76595744681
44,0.765625
45,-2.6
46,3.47058823529
47,-0.673469387755
48,2.22727272727
49,0.0714285714286
50,-2.05
