ward,precip
1,-2.02325581395
2,3.4375
3,-0.535353535354
4,3.08653846154
5,0.413265306122
6,-1.65178571429
7,-0.331632653061
8,-1.70081967213
9,-1.05421686747
10,2.56199186992
11,-0.176470588235
12,-1.78191489362
13,-2.17647058824
14,-1.0
15,-1.11111111111
16,-0.00537634408602
17,-3.00862068966
18,-0.897196261682
19,-1.74404761905
20,-0.6625
21,-0.170212765957
22,-1.07471264368
23,-0.149122807018
24,-2.47126436782
25,-0.814606741573
26,-1.61538461538
27,-0.23595505618
28,-3.66265060241
29,-2.91176470588
30,-2.36363636364
31,-3.325
32,-1.30487804878
33,0.2875
34,-3.55405405405
35,-2.55405405405
36,-1.2265625
37,-1.89795918367
38,-0.700819672131
39,-0.867256637168
40,-0.295454545455
41,0.756997455471
42,15.4666666667
43,-0.434210526316
44,2.64285714286
45,-2.77868852459
46,2.0
47,-1.375
48,2.0
49,2.53448275862
50,-1.17543859649
