ward,precip
1,2.46721311475
2,5.47674418605
3,4.44907407407
4,6.60747663551
5,6.01401869159
6,3.68803418803
7,8.20614035088
8,5.37414965986
9,3.95525291829
10,5.56066536204
11,4.28461538462
12,4.44871794872
13,3.67021276596
14,3.85947712418
15,2.28571428571
16,2.93981481481
17,4.35950413223
18,2.87037037037
19,3.52032520325
20,4.44444444444
21,4.31418918919
22,3.47826086957
23,2.81896551724
24,3.84761904762
25,3.97321428571
26,2.76612903226
27,3.90540540541
28,2.82442748092
29,5.0078125
30,4.0
31,3.7131147541
32,3.89285714286
33,6.09322033898
34,3.14175257732
35,5.45098039216
36,6.13125
37,4.32954545455
38,5.79430379747
39,7.09507042254
40,7.93506493506
41,6.20823798627
42,15.0416666667
43,6.11538461538
44,5.90789473684
45,6.52830188679
46,3.48780487805
47,5.22857142857
48,6.60294117647
49,6.20833333333
50,7.4140625
