ward,precip
1,8.1484375
2,10.8
3,6.54347826087
4,8.71875
5,9.0787037037
6,7.8893442623
7,9.85964912281
8,8.46273291925
9,8.55410447761
10,8.95752895753
11,7.55
12,8.18067226891
13,8.66554054054
14,7.009375
15,7.65492957746
16,7.95
17,8.032
18,7.18577981651
19,8.22180451128
20,6.90298507463
21,8.96103896104
22,8.41666666667
23,7.72651933702
24,8.95714285714
25,7.57522123894
26,8.47580645161
27,7.92810457516
28,8.1
29,9.625
30,9.11029411765
31,8.52307692308
32,8.76973684211
33,9.76315789474
34,9.69154228856
35,10.0555555556
36,8.1369047619
37,8.63684210526
38,9.68674698795
39,9.17708333333
40,9.27922077922
41,8.16481069042
42,15.3
43,9.93518518519
44,9.13414634146
45,9.68918918919
46,8.75
47,8.98630136986
48,8.80303030303
49,8.33783783784
50,9.4140625
