ward,precip
1,-3.40909090909
2,0.296875
3,-1.00543478261
4,0.0584415584416
5,-2.94565217391
6,-4.39344262295
7,-2.48245614035
8,-3.96794871795
9,-3.6897810219
10,-2.86426116838
11,-3.9765625
12,-4.30952380952
13,-5.09345794393
14,-5.62
15,-4.70731707317
16,-5.01515151515
17,-4.67525773196
18,-5.68047337278
19,-4.78155339806
20,-2.52747252747
21,-5.30882352941
22,-4.5
23,-5.336
24,-3.33928571429
25,-3.01428571429
26,-3.875
27,-2.55681818182
28,-4.08333333333
29,-5.15217391304
30,-5.90909090909
31,-3.64285714286
32,-1.71052631579
33,-3.5
34,-4.91203703704
35,-4.21428571429
36,-4.85714285714
37,-4.475
38,-4.50943396226
39,-3.25
40,-2.33333333333
41,-3.54676258993
42,9.90476190476
43,0.80303030303
44,0.321428571429
45,-2.6
46,-3.0625
47,-3.61111111111
48,-2.42857142857
49,2.5
50,-2.88888888889
