ward,precip
1,10.746031746
2,10.8369565217
3,8.93965517241
4,8.86160714286
5,9.2037037037
6,7.67338709677
7,8.0
8,9.565625
9,8.04089219331
10,10.3651252408
11,8.25555555556
12,8.33760683761
13,6.14965986395
14,7.12974683544
15,6.70422535211
16,6.82727272727
17,7.50403225806
18,7.36363636364
19,8.71428571429
20,8.85074626866
21,7.83225806452
22,7.84188034188
23,6.47777777778
24,9.41121495327
25,9.51293103448
26,9.68548387097
27,10.1103896104
28,9.13503649635
29,9.39615384615
30,10.8731343284
31,11.4307692308
32,12.2368421053
33,11.813559322
34,8.735
35,12.1037735849
36,10.0058823529
37,9.06914893617
38,11.3083832335
39,12.0275862069
40,13.2565789474
41,10.2732300885
42,17.3909090909
43,11.7037037037
44,9.81707317073
45,11.3423423423
46,11.4146341463
47,11.8767123288
48,10.3
49,9.93243243243
50,11.9296875
