ward,precip
1,4.31666666667
2,7.5
3,5.47727272727
4,9.76605504587
5,6.63157894737
6,5.73170731707
7,7.33185840708
8,4.2614379085
9,5.75201612903
10,3.86625514403
11,4.41923076923
12,6.89316239316
13,4.21088435374
14,0.939716312057
15,3.76923076923
16,4.09
17,6.0
18,5.37727272727
19,6.56589147287
20,1.51801801802
21,5.95751633987
22,4.76339285714
23,4.65204678363
24,7.28640776699
25,5.85217391304
26,4.6724137931
27,4.62913907285
28,5.67829457364
29,6.23412698413
30,3.3125
31,3.73728813559
32,5.53571428571
33,4.29245283019
34,3.22554347826
35,3.88541666667
36,3.41666666667
37,0.333333333333
38,2.99
39,2.60775862069
40,3.61475409836
41,3.67093023256
42,8.23404255319
43,6.75510204082
44,5.64473684211
45,5.58571428571
46,2.51666666667
47,6.42537313433
48,-0.833333333333
49,3.33333333333
50,1.55
