ward,precip
1,2.22727272727
2,6.05434782609
3,5.13425925926
4,8.1036036036
5,9.88095238095
6,4.44736842105
7,8.23008849558
8,5.30689655172
9,3.12015503876
10,2.05882352941
11,4.23015873016
12,5.14678899083
13,0.329710144928
14,0.842465753425
15,4.5652173913
16,6.5
17,2.39406779661
18,2.39485981308
19,4.50196850394
20,9.04545454545
21,4.35416666667
22,1.93362831858
23,0.65
24,5.41121495327
25,4.19897959184
26,3.57547169811
27,4.06944444444
28,5.28787878788
29,4.43220338983
30,4.98333333333
31,5.24193548387
32,5.99305555556
33,6.69387755102
34,2.79301075269
35,4.875
36,1.05
37,3.47701149425
38,2.18705035971
39,0.469072164948
40,5.5
41,-0.21954674221
42,10.0961538462
43,2.05128205128
44,6.8
45,5.06818181818
46,5.29411764706
47,5.13235294118
48,1.9
49,1.94642857143
50,4.54901960784
