ward,precip
1,2.71052631579
2,9.03571428571
3,6.72727272727
4,8.785
5,8.10576923077
6,6.2
7,6.39805825243
8,6.23529411765
9,2.57056451613
10,0.683014354067
11,4.57627118644
12,5.03043478261
13,1.94814814815
14,1.50331125828
15,1.87704918033
16,4.62626262626
17,8.5564516129
18,3.21428571429
19,4.056640625
20,7.73622047244
21,6.05263157895
22,3.38461538462
23,2.59831460674
24,3.55714285714
25,4.36666666667
26,4.0
27,4.57751937984
28,1.01530612245
29,2.8982300885
30,3.3275862069
31,3.45833333333
32,2.58823529412
33,1.74528301887
34,4.39432989691
35,1.9512195122
36,3.05223880597
37,1.22388059701
38,1.64074074074
39,2.165
40,5.68656716418
41,0.19552238806
42,9.76
43,6.37735849057
44,4.375
45,1.19333333333
46,5.54545454545
47,2.71929824561
48,6.48148148148
49,0.977272727273
50,6.43396226415
